index,time,uuid,rssi
4,1626945345,96d86360-21c8-4568-ab47-94c430d7961b,-69
8,1626945346,96d86360-21c8-4568-ab47-94c430d7961b,-72
11,1626945346,96d86360-21c8-4568-ab47-94c430d7961b,-68
18,1626945346,96d86360-21c8-4568-ab47-94c430d7961b,-72
21,1626945346,96d86360-21c8-4568-ab47-94c430d7961b,-69
24,1626945346,96d86360-21c8-4568-ab47-94c430d7961b,-71
28,1626945346,96d86360-21c8-4568-ab47-94c430d7961b,-69
32,1626945346,96d86360-21c8-4568-ab47-94c430d7961b,-70
36,1626945347,96d86360-21c8-4568-ab47-94c430d7961b,-69
40,1626945347,96d86360-21c8-4568-ab47-94c430d7961b,-71
45,1626945347,96d86360-21c8-4568-ab47-94c430d7961b,-70
48,1626945347,96d86360-21c8-4568-ab47-94c430d7961b,-72
58,1626945347,96d86360-21c8-4568-ab47-94c430d7961b,-69
62,1626945348,96d86360-21c8-4568-ab47-94c430d7961b,-67
65,1626945348,96d86360-21c8-4568-ab47-94c430d7961b,-73
67,1626945348,96d86360-21c8-4568-ab47-94c430d7961b,-67
70,1626945348,96d86360-21c8-4568-ab47-94c430d7961b,-72
77,1626945348,96d86360-21c8-4568-ab47-94c430d7961b,-73
81,1626945349,96d86360-21c8-4568-ab47-94c430d7961b,-68
86,1626945349,96d86360-21c8-4568-ab47-94c430d7961b,-74
89,1626945349,96d86360-21c8-4568-ab47-94c430d7961b,-69
92,1626945349,96d86360-21c8-4568-ab47-94c430d7961b,-74
95,1626945349,96d86360-21c8-4568-ab47-94c430d7961b,-69
98,1626945349,96d86360-21c8-4568-ab47-94c430d7961b,-73
103,1626945349,96d86360-21c8-4568-ab47-94c430d7961b,-67
111,1626945350,96d86360-21c8-4568-ab47-94c430d7961b,-67
122,1626945350,96d86360-21c8-4568-ab47-94c430d7961b,-74
129,1626945351,96d86360-21c8-4568-ab47-94c430d7961b,-68
134,1626945351,96d86360-21c8-4568-ab47-94c430d7961b,-73
136,1626945351,96d86360-21c8-4568-ab47-94c430d7961b,-71
139,1626945351,96d86360-21c8-4568-ab47-94c430d7961b,-75
148,1626945351,96d86360-21c8-4568-ab47-94c430d7961b,-74
153,1626945352,96d86360-21c8-4568-ab47-94c430d7961b,-67
158,1626945352,96d86360-21c8-4568-ab47-94c430d7961b,-72
162,1626945352,96d86360-21c8-4568-ab47-94c430d7961b,-68
168,1626945352,96d86360-21c8-4568-ab47-94c430d7961b,-66
172,1626945352,96d86360-21c8-4568-ab47-94c430d7961b,-82
176,1626945353,96d86360-21c8-4568-ab47-94c430d7961b,-67
181,1626945353,96d86360-21c8-4568-ab47-94c430d7961b,-75
189,1626945353,96d86360-21c8-4568-ab47-94c430d7961b,-69
193,1626945353,96d86360-21c8-4568-ab47-94c430d7961b,-77
201,1626945354,96d86360-21c8-4568-ab47-94c430d7961b,-75
213,1626945354,96d86360-21c8-4568-ab47-94c430d7961b,-69
216,1626945354,96d86360-21c8-4568-ab47-94c430d7961b,-76
227,1626945355,96d86360-21c8-4568-ab47-94c430d7961b,-68
232,1626945355,96d86360-21c8-4568-ab47-94c430d7961b,-68
235,1626945355,96d86360-21c8-4568-ab47-94c430d7961b,-77
241,1626945355,96d86360-21c8-4568-ab47-94c430d7961b,-68
252,1626945356,96d86360-21c8-4568-ab47-94c430d7961b,-74
255,1626945356,96d86360-21c8-4568-ab47-94c430d7961b,-68
258,1626945356,96d86360-21c8-4568-ab47-94c430d7961b,-74
265,1626945356,96d86360-21c8-4568-ab47-94c430d7961b,-74
269,1626945356,96d86360-21c8-4568-ab47-94c430d7961b,-68
279,1626945357,96d86360-21c8-4568-ab47-94c430d7961b,-67
282,1626945357,96d86360-21c8-4568-ab47-94c430d7961b,-69
286,1626945357,96d86360-21c8-4568-ab47-94c430d7961b,-74
291,1626945357,96d86360-21c8-4568-ab47-94c430d7961b,-67
298,1626945358,96d86360-21c8-4568-ab47-94c430d7961b,-67
303,1626945358,96d86360-21c8-4568-ab47-94c430d7961b,-69
307,1626945358,96d86360-21c8-4568-ab47-94c430d7961b,-78
311,1626945358,96d86360-21c8-4568-ab47-94c430d7961b,-77
316,1626945359,96d86360-21c8-4568-ab47-94c430d7961b,-68
318,1626945359,96d86360-21c8-4568-ab47-94c430d7961b,-78
319,1626945359,96d86360-21c8-4568-ab47-94c430d7961b,-70
327,1626945359,96d86360-21c8-4568-ab47-94c430d7961b,-69
328,1626945359,96d86360-21c8-4568-ab47-94c430d7961b,-67
340,1626945360,96d86360-21c8-4568-ab47-94c430d7961b,-72
343,1626945360,96d86360-21c8-4568-ab47-94c430d7961b,-69
348,1626945360,96d86360-21c8-4568-ab47-94c430d7961b,-68
354,1626945361,96d86360-21c8-4568-ab47-94c430d7961b,-69
360,1626945361,96d86360-21c8-4568-ab47-94c430d7961b,-69
365,1626945361,96d86360-21c8-4568-ab47-94c430d7961b,-69
369,1626945362,96d86360-21c8-4568-ab47-94c430d7961b,-76
