index,time,uuid,rssi
1,1626945474,96d86360-21c8-4568-ab47-94c430d7961b,-38
6,1626945475,96d86360-21c8-4568-ab47-94c430d7961b,-38
10,1626945475,96d86360-21c8-4568-ab47-94c430d7961b,-38
13,1626945475,96d86360-21c8-4568-ab47-94c430d7961b,-37
21,1626945475,96d86360-21c8-4568-ab47-94c430d7961b,-38
26,1626945475,96d86360-21c8-4568-ab47-94c430d7961b,-38
30,1626945476,96d86360-21c8-4568-ab47-94c430d7961b,-36
34,1626945476,96d86360-21c8-4568-ab47-94c430d7961b,-38
43,1626945476,96d86360-21c8-4568-ab47-94c430d7961b,-38
51,1626945476,96d86360-21c8-4568-ab47-94c430d7961b,-37
55,1626945476,96d86360-21c8-4568-ab47-94c430d7961b,-38
60,1626945476,96d86360-21c8-4568-ab47-94c430d7961b,-36
67,1626945477,96d86360-21c8-4568-ab47-94c430d7961b,-36
71,1626945477,96d86360-21c8-4568-ab47-94c430d7961b,-38
76,1626945477,96d86360-21c8-4568-ab47-94c430d7961b,-38
81,1626945477,96d86360-21c8-4568-ab47-94c430d7961b,-38
85,1626945477,96d86360-21c8-4568-ab47-94c430d7961b,-38
95,1626945478,96d86360-21c8-4568-ab47-94c430d7961b,-36
103,1626945478,96d86360-21c8-4568-ab47-94c430d7961b,-36
107,1626945478,96d86360-21c8-4568-ab47-94c430d7961b,-38
111,1626945478,96d86360-21c8-4568-ab47-94c430d7961b,-38
118,1626945478,96d86360-21c8-4568-ab47-94c430d7961b,-38
120,1626945479,96d86360-21c8-4568-ab47-94c430d7961b,-38
124,1626945479,96d86360-21c8-4568-ab47-94c430d7961b,-36
131,1626945479,96d86360-21c8-4568-ab47-94c430d7961b,-37
135,1626945479,96d86360-21c8-4568-ab47-94c430d7961b,-36
140,1626945479,96d86360-21c8-4568-ab47-94c430d7961b,-37
148,1626945480,96d86360-21c8-4568-ab47-94c430d7961b,-38
152,1626945480,96d86360-21c8-4568-ab47-94c430d7961b,-39
160,1626945480,96d86360-21c8-4568-ab47-94c430d7961b,-37
164,1626945480,96d86360-21c8-4568-ab47-94c430d7961b,-37
168,1626945480,96d86360-21c8-4568-ab47-94c430d7961b,-37
171,1626945481,96d86360-21c8-4568-ab47-94c430d7961b,-40
175,1626945481,96d86360-21c8-4568-ab47-94c430d7961b,-37
178,1626945481,96d86360-21c8-4568-ab47-94c430d7961b,-37
185,1626945481,96d86360-21c8-4568-ab47-94c430d7961b,-38
190,1626945481,96d86360-21c8-4568-ab47-94c430d7961b,-38
197,1626945481,96d86360-21c8-4568-ab47-94c430d7961b,-39
201,1626945482,96d86360-21c8-4568-ab47-94c430d7961b,-37
206,1626945482,96d86360-21c8-4568-ab47-94c430d7961b,-37
209,1626945482,96d86360-21c8-4568-ab47-94c430d7961b,-37
214,1626945482,96d86360-21c8-4568-ab47-94c430d7961b,-37
220,1626945482,96d86360-21c8-4568-ab47-94c430d7961b,-40
224,1626945482,96d86360-21c8-4568-ab47-94c430d7961b,-38
238,1626945483,96d86360-21c8-4568-ab47-94c430d7961b,-37
250,1626945483,96d86360-21c8-4568-ab47-94c430d7961b,-39
259,1626945484,96d86360-21c8-4568-ab47-94c430d7961b,-37
263,1626945484,96d86360-21c8-4568-ab47-94c430d7961b,-39
267,1626945484,96d86360-21c8-4568-ab47-94c430d7961b,-38
271,1626945484,96d86360-21c8-4568-ab47-94c430d7961b,-37
276,1626945484,96d86360-21c8-4568-ab47-94c430d7961b,-36
281,1626945484,96d86360-21c8-4568-ab47-94c430d7961b,-40
284,1626945484,96d86360-21c8-4568-ab47-94c430d7961b,-37
288,1626945485,96d86360-21c8-4568-ab47-94c430d7961b,-40
292,1626945485,96d86360-21c8-4568-ab47-94c430d7961b,-38
295,1626945485,96d86360-21c8-4568-ab47-94c430d7961b,-39
298,1626945485,96d86360-21c8-4568-ab47-94c430d7961b,-37
306,1626945485,96d86360-21c8-4568-ab47-94c430d7961b,-37
309,1626945485,96d86360-21c8-4568-ab47-94c430d7961b,-37
313,1626945486,96d86360-21c8-4568-ab47-94c430d7961b,-38
317,1626945486,96d86360-21c8-4568-ab47-94c430d7961b,-40
321,1626945486,96d86360-21c8-4568-ab47-94c430d7961b,-37
325,1626945486,96d86360-21c8-4568-ab47-94c430d7961b,-40
330,1626945486,96d86360-21c8-4568-ab47-94c430d7961b,-38
336,1626945486,96d86360-21c8-4568-ab47-94c430d7961b,-39
341,1626945486,96d86360-21c8-4568-ab47-94c430d7961b,-38
346,1626945486,96d86360-21c8-4568-ab47-94c430d7961b,-37
