index,time,uuid,rssi
0,1626945474,00021592-a7d5-0268-024f-0b9ab687c246,-41
2,1626945474,00021592-a7d5-0268-024f-0b9ab687c246,-41
3,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
4,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-44
5,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-44
7,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-40
8,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
9,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
11,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-44
12,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-40
14,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
15,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
16,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-45
17,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-45
18,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
19,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
20,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-46
22,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-40
23,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
24,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-41
25,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-46
27,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-42
28,1626945475,00021592-a7d5-0268-024f-0b9ab687c246,-46
29,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-47
31,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-42
32,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-43
33,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-46
35,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-37
36,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-42
37,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-41
38,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-37
39,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-43
40,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-43
41,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-43
42,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-45
44,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-44
45,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-41
46,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-41
47,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-41
48,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-41
49,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-42
50,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-42
52,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-43
53,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-42
54,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-41
56,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-42
57,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-45
58,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-45
59,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-41
61,1626945476,00021592-a7d5-0268-024f-0b9ab687c246,-41
62,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-42
63,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-37
64,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-42
65,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-43
66,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-42
68,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-43
69,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-42
70,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-41
72,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-42
73,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-42
74,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-46
75,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-46
77,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-45
78,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-41
79,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-41
80,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-42
82,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-42
83,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-46
84,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-44
86,1626945477,00021592-a7d5-0268-024f-0b9ab687c246,-41
