index,time,uuid,rssi
0,1626945197,00021592-a7d5-0268-024f-0b9ab687c246,-55
1,1626945197,00021592-a7d5-0268-024f-0b9ab687c246,-55
2,1626945197,00021592-a7d5-0268-024f-0b9ab687c246,-54
3,1626945197,00021592-a7d5-0268-024f-0b9ab687c246,-54
4,1626945197,00021592-a7d5-0268-024f-0b9ab687c246,-50
5,1626945197,00021592-a7d5-0268-024f-0b9ab687c246,-50
7,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-54
8,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
9,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
10,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
12,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-49
13,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-49
14,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-57
15,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
16,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
17,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-49
19,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-56
20,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-57
21,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
22,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-56
23,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
24,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
25,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-49
26,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-56
28,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-56
29,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
30,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
31,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-55
33,1626945198,00021592-a7d5-0268-024f-0b9ab687c246,-49
34,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-56
35,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-46
36,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-48
37,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-48
38,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-57
39,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-58
40,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-57
41,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-49
42,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-49
43,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-57
44,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-58
45,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-49
46,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-57
47,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-55
49,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-49
50,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-49
51,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-57
53,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-54
54,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-55
55,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-49
56,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-57
58,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-55
59,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-55
60,1626945199,00021592-a7d5-0268-024f-0b9ab687c246,-58
