index,time,uuid,rssi
0,1627789734.696186,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
1,1627789734.8334389,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
2,1627789734.972355,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
3,1627789735.1081078,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
4,1627789735.2423515,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
5,1627789735.3721244,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
6,1627789735.507345,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
7,1627789735.6421187,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
8,1627789735.776145,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
9,1627789736.0355515,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
10,1627789736.3105392,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
11,1627789736.850539,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
12,1627789736.9883583,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
13,1627789737.1192782,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
14,1627789737.253632,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
15,1627789737.3905218,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
16,1627789737.5210922,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
17,1627789737.6580257,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
18,1627789737.9267719,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
19,1627789738.1968296,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
20,1627789738.6108153,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
21,1627789738.7417912,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
22,1627789738.8808534,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
23,1627789739.0210757,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
24,1627789739.1534317,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
25,1627789739.4221005,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
26,1627789739.6908314,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
27,1627789739.9595912,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
28,1627789740.1010702,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
29,1627789740.2333162,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
30,1627789740.5092134,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
31,1627789740.643569,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
32,1627789740.7779388,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
33,1627789740.9097526,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
34,1627789741.048127,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
35,1627789741.3217347,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
36,1627789741.459538,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
37,1627789741.5985656,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
38,1627789741.729557,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
39,1627789741.8672884,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
40,1627789742.1385376,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
41,1627789742.2755034,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
42,1627789742.4110203,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
43,1627789742.550483,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
44,1627789742.682291,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
45,1627789742.815483,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
46,1627789742.947297,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
47,1627789743.0795512,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
48,1627789743.2161264,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
49,1627789743.4860878,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
50,1627789743.622043,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
51,1627789743.7635658,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
