time,rssi,isTag
1641966169.4045668,-58,True
1641966169.509911,-64,True
1641966169.6157591,-59,True
1641966169.7212875,-66,True
1641966169.831111,-59,True
1641966169.935276,-62,True
1641966170.040619,-58,True
1641966170.1453533,-65,True
1641966170.359032,-68,True
1641966170.46716,-69,True
1641966170.5765798,-58,True
1641966170.6838243,-69,True
1641966170.8999043,-68,True
1641966171.0058045,-68,True
1641966171.1139195,-59,True
1641966171.2207572,-67,True
1641966171.3267477,-60,True
1641966171.4334757,-67,True
1641966171.5400414,-60,True
1641966171.9664624,-78,True
1641966172.180224,-77,True
1641966172.2872202,-62,True
1641966172.3943295,-72,True
1641966172.6054063,-72,True
1641966172.8155403,-72,True
1641966172.92239,-75,True
1641966173.0278275,-71,True
1641966173.1360493,-76,True
1641966173.2429519,-63,True
1641966173.4578278,-62,True
1641966173.5638425,-71,True
1641966173.669123,-59,True
1641966173.7737937,-62,True
1641966173.8807318,-66,True
1641966174.096879,-66,True
1641966174.2062747,-58,True
1641966174.313057,-60,True
1641966174.525891,-60,True
1641966174.847619,-63,True
1641966174.9546056,-57,True
1641966175.0606256,-60,True
1641966175.2705073,-59,True
1641966175.375783,-57,True
1641966175.482858,-60,True
1641966175.5882344,-58,True
1641966175.6928234,-61,True
1641966175.79836,-58,True
1641966175.9039688,-62,True
1641966176.0134804,-67,True
1641966176.2259808,-65,True
1641966176.3317215,-57,True
1641966180.520796,-61,True
1641966180.7320306,-61,True
1641966180.8413043,-64,True
1641966181.0525365,-66,True
1641966181.159585,-58,True
1641966181.263625,-67,True
1641966181.3731656,-58,True
1641966181.4803607,-64,True
1641966181.6928227,-63,True
1641966181.7972474,-67,True
1641966181.9026473,-63,True
1641966182.0070608,-66,True
1641966182.2245252,-69,True
1641966182.332878,-57,True
1641966182.4375312,-61,True
1641966182.5427525,-56,True
1641966182.6474297,-63,True
1641966182.9756021,-70,True
1641966183.0814226,-57,True
1641966183.1855035,-67,True
1641966183.40099,-65,True
1641966183.6122975,-68,True
