index,uuid,time,rssi
0,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300748.7653506,-39
1,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300749.046294,-37
2,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300749.338081,-39
3,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300749.627416,-37
4,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300749.9128187,-38
5,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300750.1987553,-31
6,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300750.4890728,-38
7,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300750.7719502,-39
8,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300751.3419418,-35
9,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300751.621632,-9
10,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300751.9119675,-39
11,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300752.1954694,-33
12,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300752.483242,-39
13,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300752.7629008,-34
14,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300753.0569904,-40
15,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300753.342464,-34
16,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300753.9162903,-36
17,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300754.2067275,-37
18,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300754.492032,-39
19,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300754.7792106,-37
20,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300755.063298,-39
21,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300755.3505123,-37
22,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300755.6333492,-39
23,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300755.9167607,-38
24,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300756.2045856,-34
25,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300756.4879882,-36
26,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300756.772085,-40
27,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300757.055515,-37
28,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300757.342087,-39
29,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300757.629319,-32
30,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300758.208858,-37
31,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300758.773872,-36
32,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300759.0631084,-38
33,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300759.6380994,-37
34,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300759.9296105,-35
35,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300760.2151742,-31
36,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300760.5009723,-34
37,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300760.78644,-36
38,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300761.075648,-32
39,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300761.3646967,-35
40,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300761.6493747,-38
41,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300761.941022,-39
42,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632300762.2289498,-34
