index,uuid,time,rssi
0,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194462.0475495,-38
1,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194462.3331766,-37
2,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194462.6151333,-32
3,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194462.9035046,-37
4,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194463.1877937,-32
5,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194463.4758193,-33
6,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194463.7579367,-32
7,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194464.0409193,-37
8,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194464.331571,-33
9,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194464.6183872,-38
10,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194464.9108808,-40
11,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194465.1978252,-33
12,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194465.4884202,-34
13,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194465.7704012,-37
14,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194466.3458817,-41
15,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194466.636612,-37
16,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194466.925871,-38
17,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194467.5010686,-38
18,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194468.0753915,-36
19,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194468.6528301,-37
20,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194468.9383874,-33
21,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194469.228397,-37
22,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194469.5154135,-41
23,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194469.7996235,-37
24,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194470.0891194,-43
25,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194470.3796036,-44
26,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194470.6617029,-43
27,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194470.9521132,-33
28,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194471.527905,-32
29,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194471.8108742,-37
30,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194472.100494,-38
31,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194472.6704857,-43
32,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194472.9583814,-44
33,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194473.245928,-37
34,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194473.5308566,-33
35,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194473.8209214,-36
36,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194474.1021523,-33
37,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194474.3909283,-36
38,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194474.6733267,-43
39,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194474.9584212,-37
40,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194475.2491515,-38
41,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194475.530948,-38
42,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194475.8121297,-39
43,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194476.0998285,-46
44,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194476.3891444,-38
45,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194476.6735067,-37
46,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194476.961637,-37
47,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194477.5360794,-37
48,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194477.8264918,-33
49,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194478.1171207,-33
50,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194478.4073012,-37
51,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194478.6896272,-44
52,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194478.9737027,-38
53,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194479.2633486,-38
54,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194479.5510762,-38
55,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194479.8364818,-33
56,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194480.1185968,-38
57,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194480.3984013,-33
58,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194480.976531,-37
59,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194481.2673347,-38
60,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194481.5542185,-38
61,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194481.8360693,-34
62,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194482.120279,-37
63,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194482.403508,-42
64,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194482.6902525,-33
65,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194482.9723275,-38
66,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194483.2577515,-33
67,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194483.5472043,-38
68,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194483.828993,-37
69,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194484.112346,-38
70,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194484.3921762,-34
71,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194484.678586,-38
72,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194484.9584239,-38
73,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194485.244067,-37
74,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194485.5309281,-38
75,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194485.8198478,-41
76,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194486.106514,-38
77,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194486.3910549,-38
78,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194486.6765146,-33
79,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194487.24651,-38
80,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194487.5322967,-38
81,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194487.8190048,-37
82,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194488.1097496,-39
83,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194488.4023046,-37
84,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194488.6915138,-37
85,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194488.973521,-37
86,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194489.5385933,-42
87,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194489.8232965,-38
88,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194490.1123173,-37
89,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194490.3922212,-33
90,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194490.677365,-42
91,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194491.2498345,-37
92,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194491.54027,-38
93,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194491.830965,-34
94,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194492.1140814,-33
95,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194492.6840856,-38
96,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194492.9659574,-39
97,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194493.254097,-37
98,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194493.8335648,-37
99,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194494.1178727,-37
100,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632194494.3179054,-42
