index,uuid,time,rssi
0,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279613.7557576,-41
1,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279614.0462837,-38
2,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279614.331925,-36
3,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279614.6175196,-32
4,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279614.9079516,-38
5,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279615.1912563,-37
6,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279615.4804623,-35
7,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279615.764513,-36
8,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279616.0517232,-38
9,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279616.626291,-38
10,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279616.9082913,-40
11,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279617.1988077,-32
12,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279617.7700477,-37
13,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279618.0533462,-36
14,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279618.3445628,-40
15,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279618.6350873,-33
16,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279618.925503,-38
17,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279619.210078,-36
18,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279619.4967659,-38
19,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279619.7800906,-38
20,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279620.3430738,-37
21,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279620.6271076,-36
22,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279620.9150922,-37
23,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279621.1996512,-36
24,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632279621.4817753,-38
