index,uuid,time,rssi
0,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.501619,-41
1,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.531677,-42
2,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.569702,-41
3,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.6071894,-34
4,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.6446772,-40
5,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.6804447,-40
6,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.7186382,-40
7,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.752409,-39
8,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.7884836,-40
9,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.829592,-41
10,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.8702369,-40
11,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.9003518,-45
12,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.9446378,-34
13,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204144.9829586,-41
14,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.0210335,-40
15,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.087351,-40
16,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.1185827,-35
17,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.1571083,-39
18,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.1896632,-37
19,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.2429311,-36
20,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.2837048,-42
21,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.3221197,-39
22,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.393049,-39
23,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.4637663,-42
24,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.5033808,-44
25,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.5434463,-34
26,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.5779536,-41
27,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.6080563,-41
28,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.6393487,-39
29,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.6744149,-42
30,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.7102926,-45
31,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.777501,-35
32,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.8126166,-35
33,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.8486042,-43
34,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632204145.8872678,-39
