index,time,uuid,rssi
0,1627789107.309372,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
1,1627789107.719685,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
2,1627789107.854145,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
3,1627789107.9922142,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
4,1627789108.1291213,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
5,1627789108.2706163,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
6,1627789108.4071605,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
7,1627789108.5441053,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
8,1627789108.6796608,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
9,1627789108.8117507,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
10,1627789108.946006,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
11,1627789109.0768309,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
12,1627789109.214686,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
13,1627789109.489652,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
14,1627789109.6253448,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
15,1627789109.7643297,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
16,1627789109.8953495,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
17,1627789110.036821,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
18,1627789110.1690886,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
19,1627789110.3021822,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
20,1627789110.4390812,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
21,1627789110.5708933,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
22,1627789110.710326,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
23,1627789110.8409462,80b970d7-6e39-45a6-81c9-9a312d21e009,-61
24,1627789110.9778383,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
25,1627789111.114316,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
26,1627789111.2503386,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
27,1627789111.385554,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
28,1627789111.515347,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
29,1627789111.6568034,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
30,1627789111.7903209,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
31,1627789111.9208896,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
32,1627789112.1859267,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
33,1627789112.4583802,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
34,1627789112.5966198,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
35,1627789112.7380633,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
36,1627789112.8703382,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
37,1627789113.0067832,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
38,1627789113.1446304,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
39,1627789113.2780488,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
40,1627789113.4078336,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
41,1627789113.5408688,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
42,1627789113.674074,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
43,1627789113.8122034,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
44,1627789113.951553,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
45,1627789114.0904884,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
46,1627789114.2215033,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
47,1627789114.3579857,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
48,1627789114.49592,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
49,1627789114.6267278,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
50,1627789114.7603254,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
51,1627789114.8967183,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
52,1627789115.1667297,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
53,1627789115.3046029,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
54,1627789115.4354553,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
55,1627789115.566574,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
56,1627789115.7067246,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
57,1627789115.8390963,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
58,1627789115.9779835,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
59,1627789116.107849,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
60,1627789116.2395954,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
61,1627789116.3741083,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
62,1627789116.5070958,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
63,1627789116.6379583,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
64,1627789116.7691004,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
65,1627789116.906709,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
66,1627789117.0458784,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
67,1627789117.3254542,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
68,1627789117.455342,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
69,1627789117.5954692,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
70,1627789117.7265918,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
71,1627789117.8596108,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
72,1627789117.996607,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
73,1627789118.1283572,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
74,1627789118.4042192,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
75,1627789118.5403228,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
76,1627789118.6742117,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
77,1627789118.8091357,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
78,1627789118.949227,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
79,1627789119.0845966,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
80,1627789119.215457,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
81,1627789119.3503573,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
82,1627789119.487954,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
83,1627789119.6178555,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
84,1627789119.7495925,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
85,1627789120.0221334,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
86,1627789120.159091,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
87,1627789120.2921298,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
88,1627789120.4253407,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
89,1627789120.5583332,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
90,1627789120.6965952,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
91,1627789120.8295772,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
92,1627789120.966605,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
93,1627789121.1079493,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
94,1627789121.2365878,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
95,1627789121.3766925,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
96,1627789121.5115123,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
97,1627789121.6441908,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
98,1627789121.7790892,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
99,1627789121.9204414,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
100,1627789122.0583243,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
101,1627789122.3228624,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
102,1627789122.4604404,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
103,1627789122.5945792,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
104,1627789122.7266858,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
105,1627789122.8553298,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
106,1627789122.9908357,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
