index,time,uuid,rssi
0,1627788636.0672894,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
1,1627788636.1970255,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
2,1627788636.3347921,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
3,1627788636.4695377,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
4,1627788636.6047602,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
5,1627788636.7382789,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
6,1627788636.871372,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
7,1627788637.1388452,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
8,1627788637.2758067,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
9,1627788637.4147482,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
10,1627788637.5432954,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
11,1627788637.6813893,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
12,1627788637.8183098,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
13,1627788637.9488454,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
14,1627788638.08456,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
15,1627788638.2163484,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
16,1627788638.3497598,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
17,1627788638.478348,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
18,1627788638.6197462,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
19,1627788638.7563488,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
20,1627788638.8872745,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
21,1627788639.0238311,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
22,1627788639.2951016,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
23,1627788639.4332864,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
24,1627788639.568186,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
25,1627788639.7033153,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
26,1627788639.8435187,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
27,1627788639.9758394,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
28,1627788640.116056,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
29,1627788640.2507114,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
30,1627788640.3835316,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
31,1627788640.7797985,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
32,1627788640.9188783,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
33,1627788641.183885,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
34,1627788641.4507027,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
35,1627788641.7288792,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
36,1627788642.000153,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
37,1627788642.1370654,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
