index,time,uuid,rssi
0,1627789261.0302236,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
1,1627789261.1624382,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
2,1627789261.301458,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
3,1627789261.437115,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
4,1627789261.7119882,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
5,1627789261.8499691,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
6,1627789261.985183,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
7,1627789262.121206,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
8,1627789262.2613723,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
9,1627789262.3983746,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
10,1627789262.6719403,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
11,1627789263.0799472,80b970d7-6e39-45a6-81c9-9a312d21e009,-71
12,1627789263.220124,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
13,1627789263.349945,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
14,1627789263.4876237,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
15,1627789263.6161928,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
16,1627789263.747152,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
17,1627789263.8850555,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
18,1627789264.0208807,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
19,1627789264.1574588,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
20,1627789264.2989373,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
21,1627789264.4299486,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
22,1627789264.831964,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
23,1627789264.968714,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
24,1627789265.2349787,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
25,1627789265.371971,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
26,1627789265.5074537,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
27,1627789265.6383789,80b970d7-6e39-45a6-81c9-9a312d21e009,-62
