index,time,uuid,rssi
0,1627788481.8472493,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
1,1627788481.9806364,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
2,1627788482.115014,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
3,1627788482.2458174,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
4,1627788482.3824937,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
5,1627788482.5158005,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
6,1627788482.7833073,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
7,1627788483.0532892,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
8,1627788483.3270214,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
9,1627788483.4588606,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
10,1627788483.5970492,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
11,1627788483.8645587,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
12,1627788484.002549,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
13,1627788484.1345484,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
14,1627788484.410852,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
15,1627788484.5488038,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
16,1627788484.6901207,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
17,1627788484.818793,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
18,1627788484.9538531,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
19,1627788485.0920787,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
20,1627788485.228828,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
21,1627788485.3658745,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
22,1627788485.6345985,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
23,1627788485.765102,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
24,1627788486.0363588,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
25,1627788486.1675818,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
26,1627788486.3088667,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
27,1627788486.4400418,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
28,1627788486.5751011,80b970d7-6e39-45a6-81c9-9a312d21e009,-71
29,1627788486.7088487,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
30,1627788486.8395658,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
31,1627788486.978881,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
32,1627788487.1151829,80b970d7-6e39-45a6-81c9-9a312d21e009,-72
33,1627788487.2463624,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
34,1627788487.3876426,80b970d7-6e39-45a6-81c9-9a312d21e009,-71
35,1627788487.5271363,80b970d7-6e39-45a6-81c9-9a312d21e009,-63
36,1627788487.6576254,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
37,1627788487.7875988,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
38,1627788487.925163,80b970d7-6e39-45a6-81c9-9a312d21e009,-72
39,1627788488.0634048,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
40,1627788488.2026207,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
41,1627788488.34389,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
42,1627788488.4738963,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
43,1627788488.6126704,80b970d7-6e39-45a6-81c9-9a312d21e009,-71
44,1627788488.7476547,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
45,1627788488.8851395,80b970d7-6e39-45a6-81c9-9a312d21e009,-69
46,1627788489.0247633,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
47,1627788489.1626065,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
48,1627788489.302662,80b970d7-6e39-45a6-81c9-9a312d21e009,-71
49,1627788489.4434097,80b970d7-6e39-45a6-81c9-9a312d21e009,-64
50,1627788489.5789144,80b970d7-6e39-45a6-81c9-9a312d21e009,-71
51,1627788489.7160041,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
52,1627788489.8551822,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
53,1627788489.9859977,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
54,1627788490.1164212,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
55,1627788490.254663,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
56,1627788490.3851943,80b970d7-6e39-45a6-81c9-9a312d21e009,-71
57,1627788490.5138958,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
58,1627788490.6459577,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
59,1627788490.7764192,80b970d7-6e39-45a6-81c9-9a312d21e009,-72
60,1627788490.913424,80b970d7-6e39-45a6-81c9-9a312d21e009,-65
61,1627788491.043923,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
62,1627788491.3139267,80b970d7-6e39-45a6-81c9-9a312d21e009,-72
63,1627788491.4476345,80b970d7-6e39-45a6-81c9-9a312d21e009,-67
64,1627788491.58517,80b970d7-6e39-45a6-81c9-9a312d21e009,-70
65,1627788491.7176433,80b970d7-6e39-45a6-81c9-9a312d21e009,-66
66,1627788491.8526852,80b970d7-6e39-45a6-81c9-9a312d21e009,-71
67,1627788491.9876761,80b970d7-6e39-45a6-81c9-9a312d21e009,-68
