index,uuid,time,rssi
0,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966169.4045668,-58
1,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966169.509911,-64
2,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966169.6157591,-59
3,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966169.7212875,-66
4,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966169.831111,-59
5,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966169.935276,-62
6,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966170.040619,-58
7,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966170.1453533,-65
8,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966170.359032,-68
9,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966170.46716,-69
10,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966170.5765798,-58
11,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966170.6838243,-69
12,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966170.8999043,-68
13,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966171.0058045,-68
14,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966171.1139195,-59
15,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966171.2207572,-67
16,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966171.3267477,-60
17,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966171.4334757,-67
18,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966171.5400414,-60
19,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966171.9664624,-78
20,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966172.180224,-77
21,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966172.2872202,-62
22,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966172.3943295,-72
23,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966172.6054063,-72
24,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966172.8155403,-72
25,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966172.92239,-75
26,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966173.0278275,-71
27,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966173.1360493,-76
28,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966173.2429519,-63
29,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966173.4578278,-62
30,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966173.5638425,-71
31,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966173.669123,-59
32,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966173.7737937,-62
33,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966173.8807318,-66
34,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966174.096879,-66
35,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966174.2062747,-58
36,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966174.313057,-60
37,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966174.525891,-60
38,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966174.847619,-63
39,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966174.9546056,-57
40,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966175.0606256,-60
41,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966175.2705073,-59
42,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966175.375783,-57
43,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966175.482858,-60
44,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966175.5882344,-58
45,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966175.6928234,-61
46,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966175.79836,-58
47,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966175.9039688,-62
48,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966176.0134804,-67
49,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966176.2259808,-65
50,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966176.3317215,-57
51,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966180.520796,-61
52,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966180.7320306,-61
53,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966180.8413043,-64
54,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966181.0525365,-66
55,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966181.159585,-58
56,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966181.263625,-67
57,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966181.3731656,-58
58,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966181.4803607,-64
