index,uuid,time,rssi
0,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965518.6001778,-62
1,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965518.7057064,-77
2,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965518.8101263,-63
3,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965518.9186544,-64
4,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.0240078,-63
5,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.128737,-68
6,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.2365847,-67
7,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.3413687,-69
8,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.4523325,-66
9,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.55625,-70
10,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.6624813,-67
11,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.7705264,-62
12,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965519.985676,-66
13,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965520.09052,-74
14,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965520.198985,-61
15,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965520.3056235,-69
16,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965520.4140553,-61
17,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965520.520938,-71
18,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965520.6307776,-78
19,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965520.736058,-71
20,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965520.840809,-76
21,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.054739,-71
22,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.1657064,-60
23,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.2724242,-65
24,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.3784466,-59
25,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.482647,-64
26,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.5912313,-69
27,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.6965008,-64
28,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.8013055,-69
29,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965521.9078994,-65
30,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.1178458,-66
31,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.2227626,-73
32,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.3323991,-62
33,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.436564,-73
34,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.5436816,-62
35,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.6477144,-74
36,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.7574656,-62
37,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.8618684,-65
38,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965522.967658,-61
39,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965523.0720325,-66
40,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965523.1805956,-73
41,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965523.2915986,-61
42,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965523.3979068,-72
43,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965523.5041397,-61
44,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965523.8235564,-67
45,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965523.9308,-74
46,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965524.040532,-62
47,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965524.2569087,-62
48,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965524.3638692,-66
49,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965524.4694688,-62
50,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965524.5737853,-66
51,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965524.6823697,-73
52,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965524.792078,-63
53,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965524.8962445,-73
54,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965525.0046716,-62
55,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965525.1140122,-66
56,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965525.2226188,-73
57,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965525.3279846,-67
58,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965525.4364676,-73
59,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965525.5436826,-62
60,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965529.7215338,-63
61,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965529.8295293,-65
62,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965529.9343584,-70
63,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965530.0426238,-62
64,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965530.1504426,-69
65,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965530.2565234,-62
66,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965530.364775,-64
67,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965530.4704645,-62
68,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965530.5787086,-64
69,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965530.684576,-69
70,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965530.7913687,-64
71,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965531.004265,-62
72,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965531.1138895,-65
73,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965531.2193894,-62
74,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965531.3239257,-66
75,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965531.5377402,-65
76,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965531.751592,-65
77,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965531.8574178,-71
78,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965531.9633899,-62
79,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965532.0675569,-70
80,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965532.1772199,-62
81,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641965532.2812366,-69
