index,uuid,time,rssi
0,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967646.3967657,-64
1,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967646.613455,-69
2,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967646.7216845,-64
3,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967646.830105,-75
4,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967646.9366817,-64
5,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.0413592,-73
6,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.1480246,-64
7,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.252726,-68
8,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.3607764,-68
9,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.470633,-63
10,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.5784433,-65
11,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.6844716,-65
12,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.788547,-65
13,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967647.8956597,-65
14,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967648.0052238,-64
15,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967648.215321,-63
16,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967648.3233948,-64
17,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967648.433142,-63
18,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967648.537177,-64
19,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967648.6456933,-63
20,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967648.7516258,-64
21,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967648.9706695,-64
22,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967649.0747242,-68
23,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967649.1832426,-64
24,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967649.498629,-69
25,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967649.6068997,-64
26,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967649.715261,-65
27,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967649.9266443,-66
28,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.0346375,-68
29,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.1419363,-64
30,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.2459142,-67
31,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.3532286,-63
32,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.4572363,-67
33,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.5632105,-64
34,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.670386,-67
35,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.7757497,-64
36,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967650.8804107,-67
37,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967651.2048826,-68
38,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967651.310764,-65
39,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967651.4147737,-68
40,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967651.520811,-64
41,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967651.6248112,-67
42,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967651.7307696,-64
43,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967651.8373299,-67
44,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967651.9457598,-64
45,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967652.0529842,-66
46,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967652.1611755,-67
47,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967652.3736086,-68
48,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967652.5861306,-69
49,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967652.6922567,-64
50,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967652.8005977,-66
51,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967652.9085162,-64
52,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967653.0143697,-66
53,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967653.2244732,-67
54,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967653.3325052,-68
55,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967657.5063975,-67
56,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967657.614945,-64
57,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967657.722135,-67
58,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967657.8315015,-67
59,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967657.941314,-63
60,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967658.0451133,-67
61,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967658.1525474,-64
62,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967658.2589626,-67
63,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967658.368737,-64
64,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967658.4733405,-65
65,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967658.6882977,-66
66,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967658.7977417,-68
67,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967658.9063313,-63
68,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.010872,-66
69,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.1175647,-64
70,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.222109,-65
71,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.4359326,-65
72,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.5452557,-67
73,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.6565247,-63
74,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.7621639,-66
75,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.8688827,-63
76,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967659.9746616,-65
77,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967660.1873295,-67
78,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967660.2954373,-67
79,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967660.4038973,-63
80,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967660.5123348,-66
81,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967660.8341722,-65
82,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967660.9414647,-63
83,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.049159,-68
84,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.1551998,-63
85,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.2593396,-67
86,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.3664465,-64
87,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.4711409,-66
88,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.576523,-63
89,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.6811295,-66
90,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.7877674,-63
91,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967661.8948042,-67
92,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967662.1060746,-67
93,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967662.2118695,-68
94,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967662.3174381,-66
95,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967667.4396195,-68
96,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967667.5479524,-63
97,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967667.6524014,-67
98,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967667.7591782,-64
99,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967667.8662188,-67
100,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967667.973139,-68
101,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967668.0786598,-66
102,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967668.1868646,-69
103,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967668.294496,-63
104,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967668.6152155,-67
105,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967668.8264728,-67
106,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967668.931942,-68
107,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.0418706,-63
108,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.149645,-68
109,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.2556882,-64
110,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.3597436,-69
111,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.4657416,-63
112,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.5727155,-67
113,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.6794052,-64
114,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.7839794,-67
115,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.8894272,-63
116,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967669.9939904,-66
117,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.0994475,-64
118,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.207884,-67
119,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.3146322,-68
120,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.4245863,-64
121,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.5284152,-69
122,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.6345675,-63
123,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.7397118,-68
124,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.8459601,-63
125,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967670.9528031,-67
126,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967671.0584705,-64
127,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967671.1641192,-66
128,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967671.3765762,-66
129,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967671.4834554,-68
130,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967671.5890222,-67
131,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967671.6985397,-68
132,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967671.8095613,-63
133,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967671.9167156,-67
134,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.1291187,-67
135,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.2337716,-68
136,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.3435664,-64
137,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.4530277,-67
138,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.558539,-64
139,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.666786,-67
140,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.7736747,-67
141,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.8823087,-64
142,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967672.9861722,-68
143,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967673.0935006,-64
144,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967673.197354,-69
145,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967673.3060052,-64
146,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967673.413087,-66
147,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967677.5279877,-67
148,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967677.633576,-68
149,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967677.7391384,-67
150,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967677.8473363,-69
151,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967677.9534883,-64
152,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967678.0598826,-68
153,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967678.1659777,-65
154,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967678.2701411,-70
155,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967678.3799198,-65
156,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967678.4870954,-67
157,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967678.6969929,-66
158,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967678.8063872,-68
159,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967678.9137557,-64
160,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967679.0189855,-69
161,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967679.125039,-65
162,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967679.234507,-66
163,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967679.447005,-66
164,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967679.6572113,-67
165,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967679.978961,-69
166,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967680.0851753,-65
167,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967680.188982,-68
168,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967680.2975972,-64
169,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967680.4022067,-66
170,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967680.5075898,-64
171,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967680.612043,-66
172,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967680.827135,-65
173,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967680.9328332,-69
174,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.0426474,-65
175,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.1521661,-67
176,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.260007,-64
177,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.3695695,-67
178,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.4752586,-69
179,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.5825617,-65
180,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.690287,-69
181,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.7988741,-64
182,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967681.9034238,-68
183,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967682.0100722,-64
184,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967682.1146767,-67
185,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967682.2227924,-70
186,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967682.3296347,-66
187,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967685.5266013,-67
188,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967685.6341207,-64
189,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967685.7436757,-66
190,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641967685.8529692,-67
