index,uuid,time,rssi
0,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966654.4953303,-65
1,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966654.7121534,-62
2,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966654.816107,-69
3,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966654.9235098,-61
4,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966655.0315726,-68
5,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966655.2442327,-70
6,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966655.3523674,-72
7,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966655.462205,-59
8,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966655.5690868,-66
9,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966655.6772256,-60
10,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966655.7817535,-67
11,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966655.9966238,-70
12,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966656.103588,-75
13,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966656.2147124,-63
14,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966656.3216057,-72
15,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966656.5353537,-71
16,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966656.639846,-74
17,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966656.7481167,-74
18,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966656.856118,-74
19,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966656.9647467,-64
20,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966657.1812463,-72
21,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966657.290995,-64
22,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966657.39491,-72
23,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966657.5009794,-65
24,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966657.6049154,-72
25,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966657.710977,-64
26,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966657.8162751,-72
27,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966657.9222915,-65
28,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.0261765,-70
29,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.1348178,-60
30,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.239249,-68
31,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.3460598,-60
32,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.4529464,-70
33,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.6654572,-68
34,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.7737627,-71
35,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.8798497,-61
36,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966658.9837105,-70
37,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966659.0923505,-63
38,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966659.1963644,-71
39,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966659.3062236,-64
40,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966659.4105945,-68
41,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966659.625622,-68
42,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966659.8366694,-68
43,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966659.9411035,-71
44,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966660.1604328,-72
45,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966660.3781466,-66
46,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966660.4843543,-69
47,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966660.5939462,-63
48,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966660.7011101,-68
49,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966660.807574,-59
50,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966660.9132545,-72
51,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966661.1244407,-67
52,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966661.2301238,-85
53,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966661.3357978,-64
54,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966661.4452546,-65
55,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966665.7014697,-77
56,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966665.8099709,-62
57,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966665.916446,-79
58,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966666.023724,-62
59,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966666.3484495,-75
60,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966666.4555943,-73
61,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966666.5614004,-60
62,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966666.6707911,-64
63,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966666.7775376,-59
64,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966666.9875622,-59
65,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966667.0920951,-64
66,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966667.2004786,-66
67,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966667.3058012,-63
68,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966667.4117746,-66
69,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966667.5215523,-60
70,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966667.8446753,-64
71,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.0546901,-64
72,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.1619198,-67
73,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.2684143,-62
74,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.3755133,-66
75,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.4828212,-59
76,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.586882,-67
77,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.6928685,-59
78,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.7967584,-66
79,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966668.905375,-58
80,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966669.0146625,-63
81,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966669.224664,-63
82,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966669.333282,-68
83,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966669.4416544,-58
84,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966669.6541286,-58
85,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966669.7637079,-64
86,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966669.9734528,-64
87,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966670.1836188,-64
88,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966670.2906466,-68
89,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966670.3959875,-64
90,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966675.5907679,-61
91,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966675.6945121,-66
92,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966675.8005035,-61
93,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.0167012,-61
94,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.126087,-61
95,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.2320502,-66
96,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.3408527,-62
97,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.4471793,-67
98,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.5533295,-62
99,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.662644,-63
100,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.877701,-63
101,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966676.9821928,-67
102,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966677.1984973,-68
103,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966677.3056931,-60
104,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966677.4138277,-65
105,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966677.5234702,-68
106,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966677.6289918,-67
107,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966677.7335083,-68
108,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966677.84072,-64
109,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966677.9484723,-73
110,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966678.0545397,-64
111,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966678.3781762,-64
112,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966678.4822993,-69
113,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966678.58908,-64
114,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966678.6974168,-66
115,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966678.8033133,-63
116,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966678.9072993,-66
117,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.0170822,-63
118,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.1214416,-63
119,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.227146,-63
120,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.3315656,-63
121,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.5477686,-63
122,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.656322,-66
123,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.7622056,-63
124,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.8661952,-66
125,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966679.9722254,-62
126,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.0761495,-67
127,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.1822424,-64
128,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.2861502,-65
129,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.3922765,-63
130,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.4961758,-67
131,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.6046708,-65
132,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.7085638,-65
133,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.8182745,-65
134,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966680.9228766,-63
135,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966681.0283468,-64
136,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966681.1352682,-64
137,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966681.3465497,-64
138,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966681.4549947,-67
139,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966685.6078498,-65
140,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966685.716285,-67
141,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966685.8272,-65
142,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.0424342,-65
143,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.14783,-62
144,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.2524512,-66
145,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.3594213,-61
146,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.4677656,-69
147,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.5775175,-65
148,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.6818316,-63
149,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.788629,-63
150,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.8930125,-62
151,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966686.998633,-65
152,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966687.103114,-62
153,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966687.3156712,-63
154,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966687.4228702,-68
155,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966687.5281756,-62
156,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966687.634069,-67
157,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966687.7394555,-62
158,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966687.8490083,-66
159,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966687.9563475,-63
160,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966688.0617805,-62
161,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966688.275643,-62
162,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966688.384068,-67
163,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966688.48948,-62
164,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966688.7025478,-65
165,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966688.8065631,-67
166,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966688.9124193,-64
167,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.0164676,-67
168,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.1236768,-64
169,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.2291114,-69
170,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.3386233,-65
171,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.4468756,-63
172,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.5540705,-66
173,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.6594853,-62
174,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.766532,-67
175,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.8725486,-63
176,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966689.979067,-69
177,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966690.088693,-64
178,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966690.1957643,-63
179,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966690.4057212,-65
180,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966693.6182878,-64
181,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966693.7231002,-68
182,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966693.8327854,-66
183,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966693.9367285,-67
184,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966694.0427778,-64
185,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966694.152074,-64
186,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966694.3684442,-63
187,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966694.475579,-67
188,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966694.5852857,-65
189,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966694.6892307,-68
190,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966694.7953608,-70
191,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966694.9034164,-65
192,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966695.0088766,-73
193,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966695.1159232,-64
194,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966695.2242832,-69
195,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966695.332871,-70
196,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641966695.5489318,-66
