index,uuid,time,rssi
0,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968152.5260763,-68
1,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968152.7407887,-70
2,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968153.1697717,-65
3,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968153.2739375,-67
4,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968153.4873035,-65
5,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968153.7010062,-62
6,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968153.8104835,-65
7,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968153.9161775,-46
8,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968154.2316628,-66
9,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968154.3387187,-65
10,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968154.4427598,-67
11,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968154.5498896,-70
12,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968154.6541765,-69
13,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968154.759995,-69
14,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968154.8639915,-69
15,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.0821815,-65
16,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.187769,-69
17,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.296259,-68
18,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.402735,-68
19,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.5111349,-68
20,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.617161,-65
21,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.7223716,-63
22,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.8272245,-62
23,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968155.933718,-60
24,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968156.0383513,-61
25,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968156.1436048,-61
26,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968156.2483523,-61
27,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968156.4631484,-60
28,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968156.5701973,-63
29,94ebb9a2-9318-e349-ce93-eb7b5dcc369a,1641968156.676025,-62
