index,uuid,time,rssi
0,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311195.096372,-52
1,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311195.2260287,-79
2,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311195.3497272,-78
3,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311195.481818,-70
4,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311195.6063821,-70
5,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311195.7373762,-77
6,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311195.8707747,-70
7,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311195.9992177,-71
8,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311196.1214728,-70
9,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311196.2511973,-78
10,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311196.384344,-71
11,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311196.5092838,-70
12,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311196.755046,-78
13,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311197.0152557,-70
14,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311197.399551,-69
15,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311197.5288475,-69
16,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311197.6599848,-77
17,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311197.7895076,-68
18,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311197.9229534,-70
19,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311198.0448766,-76
20,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311198.167518,-74
21,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311198.2984378,-68
22,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311198.425334,-69
23,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311198.6801126,-76
24,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311198.8119788,-68
25,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311198.9415572,-70
26,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311199.0674858,-76
27,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311199.1925569,-76
28,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311199.3209598,-68
29,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311199.450156,-67
30,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311199.5775237,-76
31,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311199.7096364,-68
32,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311199.961475,-69
33,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311200.0862534,-75
34,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311200.2086697,-76
35,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311200.33133,-76
36,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311200.4651344,-70
37,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311200.5949967,-76
38,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311200.7271562,-67
39,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311200.850945,-68
40,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311200.9777982,-68
41,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311201.2347057,-68
42,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311201.359566,-69
43,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311201.485172,-68
44,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311201.6162167,-75
45,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311201.7425208,-76
46,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311201.8750482,-69
47,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.0013993,-68
48,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.1287174,-75
49,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.2596362,-69
50,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.3042216,-72
51,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.3273928,-72
52,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.379363,-72
53,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.396272,-72
54,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.4498513,-72
55,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632311202.5103216,-72
