index,uuid,time,rssi
0,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324788.3220954,-88
1,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324788.453923,-75
2,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324788.8414907,-73
3,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324788.973545,-78
4,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324789.1009676,-86
5,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324789.234058,-74
6,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324789.4874227,-83
7,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324789.6166294,-75
8,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324789.7390969,-73
9,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324789.8628685,-74
10,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324789.9897993,-76
11,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324790.115955,-83
12,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324790.247757,-75
13,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324790.6259632,-83
14,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324790.758938,-74
15,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324790.882703,-73
16,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324791.008672,-76
17,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324791.131117,-76
18,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324791.2584517,-83
19,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324791.382209,-82
20,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324791.6375365,-76
21,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324791.887184,-90
22,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324792.2710464,-83
23,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324792.7798657,-83
24,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324793.1734526,-84
25,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324793.6822963,-83
26,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324794.068629,-82
27,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324794.3263464,-74
28,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324794.458398,-76
29,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324794.582152,-75
30,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632324794.8363283,-73
