index,uuid,time,rssi
0,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.310294,-42
1,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.3401992,-39
2,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.372632,-41
3,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.4084437,-44
4,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.4409213,-43
5,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.5095637,-35
6,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.5466716,-41
7,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.5817652,-41
8,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.613026,-41
9,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.652485,-40
10,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.6900046,-35
11,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.7255716,-41
12,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.7665915,-42
13,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.8424175,-39
14,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.8832252,-39
15,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203779.9601915,-39
16,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.00105,-41
17,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.0310872,-41
18,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.065879,-44
19,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.0983074,-39
20,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.1439514,-35
21,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.176582,-42
22,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.2103128,-41
23,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.248888,-44
24,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.3175156,-35
25,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.3500586,-34
26,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.3824825,-38
27,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.4289217,-43
28,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.4590182,-43
29,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.4915955,-40
30,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.5227976,-40
31,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.5528493,-38
32,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.587814,-39
33,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.627191,-37
34,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.6622584,-37
35,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.7030282,-39
36,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.74248,-38
37,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.7818954,-41
38,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.8134158,-42
39,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.8522208,-44
40,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.8856688,-39
41,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.918117,-35
42,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203780.9529736,-40
43,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.0332677,-44
44,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.069564,-34
45,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.1102388,-37
46,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.1809843,-39
47,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.2157278,-35
48,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.2497025,-38
49,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.2906377,-41
50,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.3039236,-40
51,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.3146288,-40
52,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.3300612,-40
53,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.34618,-40
54,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.3627481,-40
55,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203781.3789005,-40
