index,uuid,time,rssi
0,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312329.0293558,-74
1,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312329.15615,-78
2,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312329.2846131,-81
3,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312329.4071364,-81
4,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312329.5405924,-75
5,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312329.667413,-77
6,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312329.798561,-83
7,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312329.9307141,-75
8,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312330.1947317,-75
9,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312330.4487545,-78
10,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312330.5749717,-81
11,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312330.6973388,-81
12,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312330.956152,-78
13,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312331.0873919,-81
14,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312331.2098556,-80
15,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312331.4687588,-77
16,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312331.7160985,-80
17,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312331.8411505,-80
18,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312332.1025429,-78
19,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312332.2343655,-76
20,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312332.3568609,-76
21,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312332.4850285,-78
22,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312332.6160848,-80
23,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312332.9962327,-78
24,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312333.119862,-78
25,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312333.244868,-83
26,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312333.3672638,-80
27,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312333.6312106,-80
28,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312333.7624235,-82
29,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312333.8905842,-76
30,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312334.1474576,-81
31,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312334.4086905,-76
32,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312334.5398607,-83
33,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312334.7974436,-77
34,cf3164a0-1c1d-a7fe-f8eb-767156e9154f,1632312334.9225888,-76
