index,uuid,time,rssi
0,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.549041,-38
1,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.6293807,-42
2,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.6677644,-33
3,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.7024384,-36
4,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.732468,-40
5,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.7689357,-41
6,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.8059623,-39
7,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.8510199,-36
8,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.8821669,-39
9,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.9229424,-39
10,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.9613404,-34
11,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203512.9938102,-33
12,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.0239286,-38
13,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.0564797,-33
14,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.09633,-42
15,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.135503,-43
16,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.1714165,-34
17,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.2078714,-34
18,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.2411888,-41
19,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.28193,-44
20,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.3831103,-38
21,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.4132495,-34
22,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.4495006,-39
23,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.518845,-41
24,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.5511773,-43
25,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.5810568,-39
26,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.6111803,-44
27,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.6849425,-39
28,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.714809,-33
29,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.7545485,-41
30,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.7882476,-41
31,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.8253727,-43
32,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.8987968,-34
33,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.9323914,-41
34,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203513.9686713,-41
35,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.0096245,-39
36,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.0517213,-36
37,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.09269,-43
38,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.1263056,-39
39,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.1564136,-44
40,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.2214956,-34
41,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.2525604,-34
42,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.2936492,-41
43,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.3490987,-34
44,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.3862054,-36
45,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.4188123,-41
46,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.457099,-44
47,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.5532053,-34
48,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.5844147,-35
49,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.6189773,-38
50,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.6310935,-38
51,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.641888,-38
52,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.6523015,-38
53,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.662906,-38
54,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.6738462,-38
55,1de5d3de-4e54-445d-b31c-48d1a58b4f33,1632203514.6829245,-38
